Timestamp_Unix,Signal_mV,Intent_Label,Label_Class
1770979522.122972012,491.453796,REST,0
1770979522.123010159,492.553466,REST,0
1770979522.126813889,494.866333,REST,0
1770979522.126855850,498.051940,REST,0
1770979522.126895189,501.576599,REST,0
1770979522.130889893,504.846893,REST,0
1770979522.130934954,507.364624,REST,0
1770979522.130978107,508.863372,REST,0
1770979522.135174990,509.348571,REST,0
1770979522.135343075,509.030761,REST,0
1770979522.135457993,508.215820,REST,0
1770979522.139158010,507.220336,REST,0
1770979522.139207840,506.333435,REST,0
1770979522.139248133,505.784912,REST,0
1770979522.143198013,505.684234,REST,0
1770979522.143239975,505.982147,REST,0
1770979522.143307924,506.498138,REST,0
1770979522.148364067,506.980316,REST,0
1770979522.148466825,507.167419,REST,0
1770979522.148528099,506.848052,REST,0
1770979522.152040958,505.910614,REST,0
1770979522.152086973,504.374298,REST,0
1770979522.152125835,502.386566,REST,0
1770979522.155838013,500.175170,REST,0
1770979522.155962944,497.976562,REST,0
1770979522.156016111,495.994354,REST,0
1770979522.156070948,494.409210,REST,0
1770979522.159761906,493.390502,REST,0
1770979522.159802198,493.058593,REST,0
1770979522.159841061,493.428771,REST,0
1770979522.164284945,494.390960,REST,0
1770979522.164355993,495.718414,REST,0
1770979522.164412975,497.108184,REST,0
1770979522.172046185,498.265838,REST,0
1770979522.172095060,498.992248,REST,0
1770979522.172134876,499.218414,REST,0
1770979522.172173023,499.014160,REST,0
1770979522.172210932,498.572235,REST,0
1770979522.172249079,498.126556,REST,0
1770979522.181843042,497.853271,REST,0
1770979522.181990862,497.841369,REST,0
1770979522.182129860,498.114990,REST,0
1770979522.182197094,498.639251,REST,0
1770979522.182255030,499.323242,REST,0
1770979522.182309866,500.041809,REST,0
1770979522.184653044,500.662231,REST,0
1770979522.184828997,501.085052,REST,0
1770979522.185055017,501.299621,REST,0
1770979522.188591003,501.392028,REST,0
1770979522.188640118,501.498077,REST,0
1770979522.188719034,501.767333,REST,0
1770979522.192595005,502.340209,REST,0
1770979522.192758083,503.302276,REST,0
1770979522.192828894,504.641845,REST,0
1770979522.196406126,506.248565,REST,0
1770979522.196483135,507.946533,REST,0
1770979522.196540833,509.558166,REST,0
1770979522.200750113,510.961883,REST,0
1770979522.200841904,512.103942,REST,0
1770979522.200916052,512.977783,REST,0
1770979522.201040983,513.590270,REST,0
1770979522.204754829,513.926818,REST,0
1770979522.204802990,513.938110,REST,0
1770979522.204843998,513.555053,REST,0
1770979522.209161997,512.719360,REST,0
1770979522.209232807,511.424072,REST,0
1770979522.209398031,509.730010,REST,0
1770979522.213259935,507.737365,REST,0
1770979522.213325024,505.562896,REST,0
1770979522.213382006,503.357452,REST,0
1770979522.217916965,501.322143,REST,0
1770979522.217966080,499.674041,REST,0
